# This file lists special protos that Gazelle knows how to import. This is used to generate
# code for proto and Go resolvers.
#
# Generated by internal/language/proto/gen/update_proto_csv.go
# Do not edit directly.
#
# proto name,proto label,go import path,go proto label
google/protobuf/any.proto,@com_google_protobuf//:any_proto,github.com/golang/protobuf/ptypes/any,@io_bazel_rules_go//proto/wkt:any_go_proto
google/ads/googleads/v1/resources/user_list.proto,@go_googleapis//google/ads/googleads/v1/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/resources,@go_googleapis//google/ads/googleads/v1/resources:resources_go_proto
google/ads/googleads/v1/resources/video.proto,@go_googleapis//google/ads/googleads/v1/resources:resources_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/resources,@go_googleapis//google/ads/googleads/v1/resources:resources_go_proto
google/ads/googleads/v1/services/account_budget_proposal_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/account_budget_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_ad_label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_ad_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_audience_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_bid_modifier_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_criterion_label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_criterion_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_criterion_simulation_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_extension_setting_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_feed_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_group_simulation_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_parameter_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/ad_schedule_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/age_range_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/asset_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/bidding_strategy_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/billing_setup_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_audience_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_bid_modifier_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_budget_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_criterion_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_criterion_simulation_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_draft_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_experiment_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_extension_setting_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_feed_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/campaign_shared_set_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/carrier_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/change_status_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/click_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/conversion_action_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/conversion_adjustment_upload_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/conversion_upload_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/custom_interest_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_client_link_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_client_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_extension_setting_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_feed_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_manager_link_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_negative_criterion_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/customer_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/detail_placement_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/display_keyword_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/domain_category_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/dynamic_search_ads_search_term_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/expanded_landing_page_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/extension_feed_item_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/feed_item_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/feed_item_target_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/feed_mapping_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/feed_placeholder_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/feed_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/gender_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/geo_target_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/geographic_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/google_ads_field_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/google_ads_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/group_placement_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/hotel_group_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/hotel_performance_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_ad_group_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_campaign_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_idea_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_keyword_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_negative_keyword_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_plan_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/keyword_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/label_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/landing_page_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/language_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/location_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/managed_placement_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/media_file_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/merchant_center_link_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/mobile_app_category_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/mobile_device_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/mutate_job_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/operating_system_version_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/paid_organic_search_term_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/parental_status_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/payments_account_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/product_bidding_category_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/product_group_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/recommendation_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/remarketing_action_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/search_term_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/shared_criterion_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/shared_set_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/shopping_performance_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/topic_constant_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/topic_view_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/user_interest_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/user_list_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v1/services/video_service.proto,@go_googleapis//google/ads/googleads/v1/services:services_proto,google.golang.org/genproto/googleapis/ads/googleads/v1/services,@go_googleapis//google/ads/googleads/v1/services:services_go_proto
google/ads/googleads/v2/common/ad_asset.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/ad_type_infos.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/asset_types.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/bidding.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/click_location.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/criteria.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/criterion_category_availability.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/custom_parameter.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/dates.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/explorer_auto_optimizer_setting.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/extensions.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/feed_common.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/final_app_url.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/frequency_cap.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/keyword_plan_common.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/matching_function.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/metrics.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/policy.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/real_time_bidding_setting.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/segments.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/simulation.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/tag_snippet.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
google/ads/googleads/v2/common/targeting_setting.proto,@go_googleapis//google/ads/googleads/v2/common:common_proto,google.golang.org/genproto/googleapis/ads/googleads/v2/common,@go_googleapis//google/ads/googleads/v2/common:common_go_proto
